,zpid,streetAddress,latitude,longitude,latest_saledate,latest_salemonth,latest_saleyear,latestPrice
9577,124837955,2205 Curtis Ave,30.28441619873047,-97.71204376220705,2018-06-26,6,2018,249000.0
9578,29389562,1802 Maple Ave,30.2796573638916,-97.71625518798828,2018-12-14,12,2018,325000.0
9579,29394557,1504 E 34th St,30.29035377502441,-97.71641540527344,2018-11-19,11,2018,385000.0
9580,29393053,3113 Lafayette Ave,30.28794288635254,-97.71963500976562,2019-06-21,6,2019,569950.0
9581,29394445,2808 Lafayette Ave,30.285898208618164,-97.72116088867188,2019-08-23,8,2019,749000.0
9582,2086124048,2202 E 20th St #B,30.28161430358887,-97.71819305419922,2019-03-08,3,2019,349900.0
9583,29394532,12 Kern Ramble St,30.28959274291992,-97.71644592285156,2020-04-13,4,2020,595000.0
9584,29396523,3808 Sycamore Dr,30.29110336303711,-97.71160125732422,2018-07-28,7,2018,475000.0
9585,29393017,2309 Lafayette Ave,30.28447151184082,-97.72149658203124,2018-06-29,6,2018,324990.0
9586,29392011,2611 Oaklawn Ave,30.28380012512207,-97.71427154541016,2019-12-23,12,2019,320000.0
9587,29392000,2109 Chestnut Ave,30.2832088470459,-97.71758270263672,2020-04-03,4,2020,300000.0
9588,29392437,3300 Denver Ave,30.28596115112305,-97.70217895507812,2020-12-02,12,2020,655000.0
9589,80095932,1912 Antone St,30.29157829284668,-97.70622253417967,2020-05-05,5,2020,345990.0
9590,29394928,3703 Grayson Ln,30.28790664672852,-97.70899200439452,2018-04-24,4,2018,325000.0
9591,29389925,1610 Sanchez St,30.27977752685547,-97.7067413330078,2018-06-15,6,2018,525000.0
9592,80107923,3905 Sahm St,30.29039764404297,-97.70401763916016,2018-04-05,4,2018,669000.0
9593,110539421,1907 Greenwood Ave #B,30.28440856933593,-97.69788360595705,2019-03-08,3,2019,469000.0
9594,29389920,1706 Sanchez St,30.28053855895996,-97.7069091796875,2020-11-09,11,2020,102000.0
9595,29389918,1707 Clifford Ave,30.28049468994141,-97.70719146728516,2018-12-15,12,2018,375000.0
9596,29394906,3702 Grayson Ln,30.2883243560791,-97.70922088623048,2020-08-27,8,2020,695000.0
9597,80100901,2008 Antone St,30.291622161865234,-97.70448303222656,2019-06-12,6,2019,799000.0
9598,80101391,4016 Camacho St,30.29196739196777,-97.70526123046876,2019-07-11,7,2019,710000.0
9599,29392391,2004 Encino Cir,30.28375816345215,-97.70246887207033,2018-04-03,4,2018,194999.0
9600,29392390,2006 Encino Cir,30.28373336791992,-97.70265197753906,2020-09-25,9,2020,290000.0
9601,83125389,3916 Hermalinda St,30.291358947753903,-97.70122528076172,2020-07-29,7,2020,715000.0
9602,2082001877,2100 Palo Pinto Dr #A,30.28498077392578,-97.70118713378906,2020-03-27,3,2020,659000.0
9603,83125375,2708 Tom Miller St,30.29014015197754,-97.70128631591795,2018-07-30,7,2018,798900.0
9604,251029362,2104 E M Franklin Ave #B,30.28619956970215,-97.6973648071289,2020-01-17,1,2020,639900.0
9605,29392359,1811 Mckinley Ave,30.28187370300293,-97.70402526855467,2018-10-23,10,2018,281500.0
9606,2097074353,1916 E M Franklin Ave UNIT C,30.284711837768555,-97.69693756103516,2019-07-31,7,2019,860000.0
9607,241934833,1931 E 38th 1/2 St #62,30.28911781311035,-97.70635223388672,2019-10-15,10,2019,489000.0
9608,124875819,3909 Vaughan St,30.29154586791992,-97.69725036621094,2018-12-31,12,2018,469997.0
9609,83125319,4020 Berkman Dr,30.29232215881348,-97.69992065429688,2020-07-29,7,2020,600000.0
9610,70326486,3310 Denver Ave,30.2861328125,-97.70108032226562,2018-03-30,3,2018,88000.0
9611,80086816,1912 Tom Miller St,30.29357719421387,-97.70686340332033,2020-09-14,9,2020,800000.0
9612,125807815,2501 Moreno St,30.29344367980957,-97.6984405517578,2020-02-21,2,2020,724900.0
9613,29392277,2954 Higgins St,30.283222198486328,-97.70494079589844,2019-03-26,3,2019,359000.0
9614,83125308,4041 Threadgill St,30.29284858703613,-97.7005615234375,2019-11-21,11,2019,699900.0
9615,29392306,2932 Eckert St,30.28363609313965,-97.70648193359376,2020-06-06,6,2020,419000.0
9616,83125305,4029 Threadgill St,30.292543411254886,-97.70042419433594,2019-03-25,3,2019,600000.0
9617,29392301,2942 Eckert St,30.283769607543945,-97.70568084716795,2020-11-18,11,2020,415000.0
9618,125917800,1903 Greenwood Ave,30.283935546875,-97.69815063476562,2019-04-10,4,2019,849000.0
9619,83820297,2931 Eckert St #A,30.28323745727539,-97.70662689208984,2020-08-18,8,2020,539900.0
9620,83125297,2108 Emma Long St,30.29238128662109,-97.7016372680664,2018-11-07,11,2018,587000.0
9621,2080443792,2935 Moss St #2,30.28461265563965,-97.7068099975586,2020-09-17,9,2020,399000.0
9622,29392286,2936 Higgins St,30.28285026550293,-97.70629119873048,2019-01-10,1,2019,385000.0
9623,241934782,1802 Loreto Dr #B,30.28172302246093,-97.70100402832033,2020-07-15,7,2020,399900.0
9624,124892281,4013 Briones St,30.292449951171875,-97.69636535644533,2019-05-24,5,2019,477500.0
9625,29392280,2948 Higgins St,30.28300476074219,-97.70533752441406,2019-10-30,10,2019,379900.0
9626,144249276,2409 Moreno St,30.293437957763672,-97.69867706298828,2020-04-30,4,2020,665000.0
9627,83125275,2124 Mccloskey St,30.29306983947754,-97.70166778564452,2019-05-29,5,2019,689000.0
9628,29392268,2935 Eckert St,30.28327369689941,-97.70623016357422,2020-11-25,11,2020,400000.0
9629,80088763,2021 Emma Long St,30.29193687438965,-97.7040557861328,2019-05-07,5,2019,785000.0
9630,29393259,2009 Greenwood Ave,30.28534507751465,-97.69845581054688,2020-01-15,1,2020,615000.0
9631,125116251,2509 Moreno St,30.29344940185547,-97.69820404052734,2020-05-22,5,2020,737000.0
9632,29392244,1810 Sanchez St,30.281599044799805,-97.70712280273438,2020-09-16,9,2020,450000.0
9633,29392240,1808 Sanchez St,30.28145217895508,-97.70709991455078,2018-08-31,8,2018,650000.0
9634,29392239,2955 Higgins St,30.282867431640625,-97.70475769042967,2019-07-05,7,2019,260000.0
9635,125105733,4008 Teaff St,30.29245185852051,-97.69622039794922,2019-03-25,3,2019,480000.0
9636,29392224,2925 Higgins St,30.282337188720703,-97.70719909667967,2019-01-30,1,2019,275000.0
9637,29392486,2033 Encino Cir,30.2845458984375,-97.70275115966795,2020-06-29,6,2020,439900.0
9638,29390192,1711 Loreto Dr,30.281442642211925,-97.70053100585938,2020-10-24,10,2020,200000.0
9639,125901185,3917 Vaughan St,30.29182052612305,-97.69725799560548,2018-06-25,6,2018,532900.0
9640,125915181,2106 Greenwood Ave,30.28611183166504,-97.69971466064452,2019-10-01,10,2019,754500.0
9641,29394960,3703 Tower View Ct,30.28768348693848,-97.70494842529295,2018-12-04,12,2018,434900.0
9642,80104169,1916 Mccloskey St,30.29295539855957,-97.7061538696289,2018-05-05,5,2018,659000.0
9643,80103661,4117 Lawless St,30.29338264465332,-97.70325469970705,2018-01-27,1,2018,609000.0
9644,29392459,1902 Greenwood Ave,30.283884048461925,-97.69876861572266,2019-06-04,6,2019,420000.0
9645,80108648,1932 Littlefield St,30.29365348815918,-97.70573425292967,2018-03-30,3,2018,649000.0
9646,125459458,4200 Nitschke St,30.29363250732422,-97.69937896728516,2020-07-22,7,2020,740000.0
9647,80103641,2308 Tom Miller St,30.290929794311523,-97.70623016357422,2020-07-30,7,2020,1275000.0
9648,144970137,3902 Tilley St,30.291837692260746,-97.69528198242188,2019-03-22,3,2019,539900.0
9649,2082001619,2100 Palo Pinto Dr #B,30.284927368164062,-97.70133972167967,2020-03-11,3,2020,439000.0
9650,125808101,3901 Briones St,30.29145050048828,-97.69644927978516,2020-05-15,5,2020,740000.0
9651,29391093,1402 Greenwood Ave,30.27962303161621,-97.69673919677734,2020-09-20,9,2020,399500.0
9652,125807590,2805 Sorin St,30.292781829833984,-97.69561004638672,2020-07-09,7,2020,729900.0
9653,29390090,1707 Mckinley Ave,30.28084945678711,-97.70331573486328,2020-03-25,3,2020,405000.0
9654,29396580,4011 Vineland Dr,30.293004989624023,-97.70872497558594,2018-11-26,11,2018,585000.0
9655,83125570,4108 Berkman Dr,30.293323516845703,-97.70034790039062,2018-12-19,12,2018,449950.0
9656,80101070,1921 Emma Long St,30.291887283325195,-97.70602416992188,2018-10-25,10,2018,675000.0
9657,80099569,1925 Antone St,30.29117774963379,-97.7057647705078,2019-02-22,2,2019,789000.0
9658,29392442,3406 Cambridge Ct,30.28446578979492,-97.69937896728516,2020-09-23,9,2020,600000.0
9659,29396564,3903 Vineland Dr,30.291378021240234,-97.70932006835938,2019-03-20,3,2019,499900.0
9660,29390060,3016 E 16th St,30.27964782714844,-97.70372772216795,2019-06-24,6,2019,405000.0
9661,29391046,3505 E 17th St,30.28092193603516,-97.69589233398438,2019-10-31,10,2019,270000.0
9662,80094542,2520 Tom Miller St,30.289947509765625,-97.7034912109375,2018-02-01,2,2018,775000.0
9663,29396541,1813 E 39th St,30.290193557739247,-97.70861053466795,2020-05-14,5,2020,500000.0
9664,29391035,1407 Greenwood Ave,30.28002166748047,-97.69621276855467,2019-04-22,4,2019,285000.0
9665,121656524,1916 E M Franklin Ave UNIT A,30.283870697021484,-97.6963119506836,2018-01-25,1,2018,849000.0
9666,125808512,3101 Mccurdy St,30.29106521606445,-97.69642639160156,2019-08-27,8,2019,929000.0
9667,29394940,3409 Banton Rd,30.286874771118164,-97.70792388916016,2018-06-06,6,2018,169900.0
9668,2083080891,1801 E 18th St #B,30.278379440307614,-97.72174072265624,2019-12-17,12,2019,485000.0
9669,29385387,2509 E 10th St,30.265640258789062,-97.7143325805664,2019-05-08,5,2019,560000.0
9670,29388380,1604 E 13th St,30.2746696472168,-97.72259521484376,2019-08-22,8,2019,300000.0
9671,29388367,1507 E 14th St,30.27495384216309,-97.72361755371094,2018-10-31,10,2018,300000.0
9672,29388363,1306 Comal St,30.27486038208008,-97.72444152832033,2020-11-18,11,2020,695000.0
9673,124840362,2100 S L Davis Ave #1,30.27121925354004,-97.7171859741211,2020-07-16,7,2020,535000.0
9674,29386850,1035 Nile St,30.268468856811523,-97.71234893798828,2018-04-18,4,2018,459900.0
9675,64864346,1203 Cedar Ave,30.275203704833984,-97.71283721923828,2019-04-30,4,2019,575000.0
9676,121654844,1709 E 18th St #A,30.27841186523437,-97.72232055664062,2019-06-27,6,2019,549000.0
9677,2078014338,1402 Cedar Ave,30.277048110961925,-97.71377563476562,2020-11-18,11,2020,425000.0
9678,29386837,1009 Nile St,30.26786994934082,-97.71371459960938,2018-12-31,12,2018,595500.0
9679,2079572332,1400-1402 Cedar Ave,30.276918411254886,-97.71371459960938,2020-11-18,11,2020,1070000.0
9680,29386831,1011 Walter St,30.26825714111328,-97.71279907226562,2019-12-31,12,2019,389000.0
9681,29388451,2203 E 18th St,30.27885437011719,-97.71791076660156,2020-07-07,7,2020,650000.0
9682,29385321,2405 E 11th St,30.265758514404297,-97.7161865234375,2020-06-05,6,2020,470000.0
9683,241931819,1612 Miriam Ave #B,30.27904319763184,-97.7111587524414,2020-06-28,6,2020,505000.0
9684,29386316,921 Walter St,30.26781463623047,-97.71170806884766,2020-09-16,9,2020,375000.0
9685,29387811,1187 Coleto St,30.272972106933604,-97.716552734375,2019-12-16,12,2019,349000.0
9686,29386310,909 Walter St,30.26706123352051,-97.71129608154295,2018-03-02,3,2018,424888.0
9687,251029306,2100 E 14th St #A,30.276294708251964,-97.71824645996094,2019-11-22,11,2019,660000.0
9688,119623806,1810 Poquito St,30.279062271118164,-97.71994018554688,2019-02-28,2,2019,515900.0
9689,29387788,2206 New York Ave,30.273609161376964,-97.71615600585938,2020-07-16,7,2020,170000.0
9690,2077902783,2301 E 17th St,30.278207778930664,-97.71659088134766,2020-11-12,11,2020,749900.0
9691,29386280,2901 Glen Rae St,30.265947341918945,-97.7096710205078,2018-05-10,5,2018,369900.0
9692,29389772,1700 Ulit Ave,30.279165267944336,-97.71223449707033,2019-08-09,8,2019,540000.0
9693,29387770,1208 Walnut Ave,30.275671005249023,-97.71245574951172,2020-03-17,3,2020,389900.0
9694,29386269,3009 Kuhlman Ave,30.26785659790039,-97.70954132080078,2020-06-05,6,2020,329999.0
9695,29388435,1909 E 18th St,30.27865982055664,-97.72012329101562,2019-03-20,3,2019,350000.0
9696,144234258,2411 E 11th St,30.26593017578125,-97.71580505371094,2019-05-13,5,2019,649000.0
9697,125917752,1407 Singleton Ave,30.277278900146484,-97.7142333984375,2019-04-08,4,2019,935000.0
9698,29389745,2709 E 14th St,30.27684020996093,-97.71158599853516,2019-04-10,4,2019,300000.0
9699,29386241,1003 Glen Oaks Ct,30.26839637756348,-97.71056365966795,2018-09-29,9,2018,330000.0
9700,29387737,1207 Coleto St,30.27484703063965,-97.71685028076172,2020-11-19,11,2020,199000.0
9701,29387735,2202 E 12th St,30.274555206298828,-97.71674346923828,2018-12-15,12,2018,345000.0
9702,29387727,2205 E 13th St,30.27502632141113,-97.71662902832033,2020-06-09,6,2020,780000.0
9703,29386222,914 Walter St,30.26756477355957,-97.71217346191406,2020-06-12,6,2020,450000.0
9704,29387721,2106 E 12th St,30.27443885803223,-97.71749114990234,2018-08-17,8,2018,439900.0
9705,29386217,1008 Walter St,30.267805099487305,-97.7130126953125,2018-05-10,5,2018,579900.0
9706,29387710,1807 New York Ave,30.272422790527344,-97.72005462646484,2019-06-18,6,2019,600000.0
9707,29389698,1707 Cedar Ave,30.27937126159668,-97.71371459960938,2019-08-01,8,2019,285000.0
9708,29386191,2401 Bryan St,30.26639747619629,-97.71690368652344,2020-08-21,8,2020,475000.0
9709,29387686,1905 Sl Davis Ave,30.270511627197266,-97.71868896484376,2019-01-01,1,2019,675000.0
9710,29387684,1901 Sl Davis Ave,30.270551681518555,-97.71904754638672,2020-03-09,3,2020,629500.0
9711,251029681,1705 E 14th St UNIT B,30.275331497192383,-97.72222137451172,2019-08-07,8,2019,395000.0
9712,29386174,2013 Tillotson Ave,30.26587677001953,-97.71810913085938,2020-01-06,1,2020,465000.0
9713,29389671,1307 Cedar Ave,30.27645492553711,-97.71309661865234,2020-02-04,2,2020,399000.0
9714,124843670,1209 Salina St,30.27431297302246,-97.72087860107422,2019-05-13,5,2019,350000.0
9715,124841168,1304 Leona St,30.274845123291016,-97.72240447998048,2019-01-17,1,2019,819000.0
9716,29386159,1916 E 11th St,30.26584434509277,-97.71937561035156,2018-02-03,2,2018,310000.0
9717,89547655,2819 E 14th St,30.27702140808105,-97.71101379394533,2020-12-17,12,2020,599000.0
9718,124844651,2005 Pennsylvania Ave #B,30.27167892456055,-97.71793365478516,2020-07-10,7,2020,339900.0
9719,121658636,1307 Alamo St,30.27568435668945,-97.71813201904295,2019-07-31,7,2019,435000.0
9720,29386134,1126 Lincoln St,30.266883850097656,-97.71888732910156,2020-01-10,1,2020,439000.0
9721,29389623,1409 Singleton Ave,30.27742004394531,-97.7143325805664,2019-12-06,12,2019,350000.0
9722,241934621,1703 Walnut Ave #A,30.27897071838379,-97.71276092529295,2020-10-29,10,2020,559000.0
9723,29389619,2504 E 13th St,30.27600288391113,-97.71367645263672,2020-12-07,12,2020,730000.0
9724,29389617,1302 Cedar Ave,30.27611351013184,-97.7135009765625,2018-10-26,10,2018,94900.0
9725,241934614,2604 E 13th St,30.276086807250977,-97.712890625,2019-04-05,4,2019,649000.0
9726,29389614,1311 Singleton Ave,30.27582550048828,-97.71404266357422,2018-05-16,5,2018,319900.0
9727,2093033613,2108 Rosewood Ave #B,30.27039337158203,-97.71649932861328,2020-01-16,1,2020,515000.0
9728,124836610,1612 E 13th St #B,30.274452209472656,-97.7229461669922,2019-01-09,1,2019,535000.0
9729,124844098,1209 Chestnut Ave,30.27513885498047,-97.71589660644533,2019-03-07,3,2019,625000.0
9730,29388426,1702 E 17th St,30.27793884277344,-97.72245025634766,2019-12-16,12,2019,515000.0
9731,29387813,2101 Pennsylvania Ave,30.27189636230469,-97.71732330322266,2018-06-01,6,2018,450000.0
9732,29386092,2016 Peoples St,30.267824172973643,-97.71732330322266,2020-10-02,10,2020,115000.0
9733,305429480,1309 Cedar Ave UNIT B,30.276594161987305,-97.71312713623048,2020-08-25,8,2020,495000.0
9734,29389585,1600 Singleton Ave,30.27775573730469,-97.71485137939452,2019-12-30,12,2019,399999.0
9735,29388585,1304 Coleto St,30.27557945251465,-97.7174072265625,2020-11-20,11,2020,899000.0
9736,121656895,1131 1/2 Poquito St APT B,30.26762771606445,-97.71697235107422,2018-04-13,4,2018,415000.0
9737,241934573,1902 E 17th St #2,30.277929306030284,-97.72077178955078,2019-05-28,5,2019,356000.0
9738,29386070,1129 Poquito St,30.26736831665039,-97.71672058105467,2020-03-03,3,2020,475000.0
9739,29388561,1304 Chicon St,30.27517509460449,-97.72039031982422,2018-03-15,3,2018,224900.0
9740,29388556,1302 Salina St,30.27499389648437,-97.72134399414062,2020-06-25,6,2020,550000.0
9741,63835554,1606 Maple Ave,30.27801513671875,-97.71595001220705,2019-12-03,12,2019,298000.0
9742,251029228,1908 Pennsylvania Ave #1,30.271907806396484,-97.71941375732422,2020-03-06,3,2020,580000.0
9743,29388541,2000 E 14th St,30.27616310119629,-97.71920013427734,2019-06-04,6,2019,299997.0
9744,29388540,2002 E 14th St,30.27626609802246,-97.71904754638672,2020-07-19,7,2020,475000.0
9745,29389534,2304 E 13th St,30.2757511138916,-97.71563720703124,2020-06-17,6,2020,589000.0
9746,89549030,1304 Alamo St,30.27543830871582,-97.7183609008789,2019-07-01,7,2019,470000.0
9747,29386026,1127 Leona St,30.26821517944336,-97.72120666503906,2020-08-07,8,2020,599980.0
9748,29388519,1801 E 16th St,30.27643203735352,-97.7213363647461,2020-07-24,7,2020,399000.0
9749,64702018,1211 Walnut Ave #B,30.27587699890137,-97.71208953857422,2020-01-07,1,2020,399900.0
9750,29388454,1710 Chestnut Ave,30.27903175354004,-97.71713256835938,2018-04-24,4,2018,255000.0
9751,29389518,1307 Coleto St,30.27583312988281,-97.71713256835938,2020-07-20,7,2020,360000.0
9752,29386009,1119 Lawson Ln,30.268814086914062,-97.7218246459961,2020-10-15,10,2020,499900.0
9753,2125354507,1601 Miriam Ave UNIT 115,30.278831481933604,-97.7109146118164,2018-04-06,4,2018,238900.0
9754,29388505,2205 E 17th St,30.277963638305664,-97.71722412109376,2019-10-14,10,2019,399500.0
9755,29386005,1111 Lawson Ln,30.26820182800293,-97.72209930419922,2018-07-30,7,2018,390000.0
9756,29386004,1109 Lawson Ln,30.26801681518555,-97.7222137451172,2020-08-31,8,2020,579000.0
9757,125742942,1181 Greenwood Ave,30.27571105957031,-97.6967315673828,2020-10-20,10,2020,449000.0
9758,29386938,3308 Goodwin Ave,30.26914405822754,-97.69852447509766,2018-09-21,9,2018,490000.0
9759,29389937,1403 Sanchez St,30.27829360961914,-97.70599365234376,2018-10-01,10,2018,367000.0
9760,29386861,1128 Linden St,30.268144607543945,-97.7039566040039,2020-12-11,12,2020,900000.0
9761,29386433,1200 Henninger St,30.26778030395508,-97.69927978515624,2018-09-27,9,2018,285000.0
9762,29386928,3409 Kay St,30.269121170043945,-97.69747924804688,2020-06-04,6,2020,384900.0
9763,29389927,1602 Sanchez St,30.27919006347656,-97.70661926269533,2021-01-13,1,2021,269000.0
9764,29386410,1106 Fiesta St,30.2662296295166,-97.70580291748048,2018-07-21,7,2018,529996.0
9765,29389997,3017 E 14th St,30.27775764465332,-97.70328521728516,2020-06-18,6,2020,339000.0
9766,2092236399,1022 Linden St #B,30.26594161987305,-97.7048797607422,2018-02-24,2,2018,399990.0
9767,2092236398,1022 Linden St #A,30.26596260070801,-97.70469665527344,2018-01-23,1,2018,599990.0
9768,29386883,3110 Govalle Ave,30.26633071899414,-97.70246124267578,2018-03-20,3,2018,350000.0
9769,29386879,1117 Linden St,30.26725006103516,-97.70355224609376,2020-02-12,2,2020,419900.0
9770,29386878,1122 Tillery St,30.267765045166016,-97.70172882080078,2020-09-24,9,2020,849000.0
9771,29386497,1121 1/2 Henninger St,30.266401290893555,-97.69924926757812,2020-10-16,10,2020,520000.0
9772,29387869,1174 1/2 Bedford St,30.27379608154297,-97.70787811279295,2018-06-14,6,2018,350000.0
9773,29389868,1210 Harvey St,30.277034759521484,-97.70475769042967,2018-08-25,8,2018,449900.0
9774,251030362,1182 Ridgeway Dr #A,30.274232864379886,-97.7042999267578,2020-06-08,6,2020,639490.0
9775,29389860,2900 E 14th St,30.27786636352539,-97.70852661132812,2020-06-23,6,2020,895000.0
9776,125750357,1404 Sanchez St,30.27841567993164,-97.70645904541016,2020-10-30,10,2020,739000.0
9777,29386487,1123 3/4 Gunter St,30.266773223876964,-97.6975555419922,2019-08-13,8,2019,325000.0
9778,29387841,1171 1/2 Hargrave St,30.2733097076416,-97.70880126953124,2020-10-20,10,2020,369000.0
