,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,yearBuilt,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
2392,63838847,309900.0,3.0,2322.0,4,3.33333333333333,2,14,1,-97.8136215209961,1,1.46666666666667,30.1832294464111,4486.0,25,4,78748,2004,1.98,2019-10-29,10,2019,313358.589371981
2393,29485311,415000.0,2.0,1519.0,3,4.66666666666667,1,14,1,-97.8012542724609,1,1.06666666666667,30.2148742675781,10018.0,25,2,78745,1969,1.98,2019-08-09,8,2019,341094.994301994
2394,29494018,434900.0,2.0,1324.0,3,4.66666666666667,1,14,1,-97.8313446044922,1,1.1,30.2041893005371,7840.0,27,1,78745,1979,1.98,2019-11-11,11,2019,341094.994301994
2395,63838748,337000.0,3.0,2166.0,3,4.0,2,13,1,-97.8164367675781,1,1.86666666666667,30.1872787475586,4791.0,1,2,78745,2004,1.98,2019-06-05,6,2019,341094.994301994
2396,58312810,800000.0,2.5,2123.0,4,4.66666666666667,1,14,1,-97.7953567504883,1,1.33333333333333,30.2255249023438,22215.6,49,2,78745,1968,1.98,2019-10-22,10,2019,341094.994301994
2397,58314975,349000.0,2.0,1221.0,4,4.0,1,13,1,-97.8122711181641,1,0.9,30.2119255065918,6141.0,22,2,78745,1973,1.98,2019-04-23,4,2019,341094.994301994
2398,29501341,279950.0,2.0,1040.0,3,3.33333333333333,1,13,1,-97.7865753173828,1,0.9,30.1876049041748,7492.0,7,2,78745,1974,1.98,2019-01-30,1,2019,341094.994301994
2399,29485307,375000.0,2.0,1596.0,4,4.66666666666667,1,14,1,-97.8020553588867,1,1.03333333333333,30.2152328491211,7623.0,44,4,78745,1969,1.98,2019-03-08,3,2019,341094.994301994
2400,29506328,312500.0,3.0,2073.0,4,3.33333333333333,2,14,1,-97.8058395385742,1,1.4,30.1853466033936,6490.0,64,5,78748,1996,1.98,2019-01-17,1,2019,313358.589371981
2401,29505817,229900.0,1.0,836.0,2,3.33333333333333,1,14,1,-97.8017730712891,1,1.3,30.1808547973633,5662.0,30,1,78748,1983,1.98,2019-02-22,2,2019,313358.589371981
2402,29485295,375000.0,2.0,1794.0,4,4.66666666666667,1,14,1,-97.8017501831055,1,1.1,30.2147216796875,8712.0,1,1,78745,1968,1.98,2019-05-07,5,2019,341094.994301994
2403,29506678,280000.0,3.0,2314.0,4,5.66666666666667,2,16,1,-97.82470703125,1,2.13333333333333,30.1834297180176,13939.2,33,4,78748,1976,1.98,2019-04-01,4,2019,313358.589371981
2404,29501313,269900.0,2.0,1291.0,3,3.33333333333333,1,13,1,-97.7870788574219,1,0.933333333333333,30.1865005493164,7143.0,27,3,78745,1973,1.98,2019-06-10,6,2019,341094.994301994
2405,29505812,240000.0,2.0,1079.0,3,3.33333333333333,1,14,1,-97.8010635375977,1,1.33333333333333,30.1809196472168,6534.0,1,1,78748,1983,1.98,2019-04-22,4,2019,313358.589371981
2406,29502805,525000.0,2.0,1806.0,3,3.33333333333333,1,14,1,-97.8008041381836,1,1.56666666666667,30.1909713745117,27007.2,33,7,78745,1960,1.98,2019-08-19,8,2019,341094.994301994
2407,29500797,435000.0,2.0,1645.0,3,3.33333333333333,1,13,1,-97.7867202758789,1,0.9,30.1903228759766,9757.0,35,2,78745,1979,1.98,2019-08-26,8,2019,341094.994301994
2408,29506290,314900.0,3.0,1957.0,3,3.33333333333333,2,14,1,-97.8104476928711,1,1.43333333333333,30.1839084625244,6054.0,31,4,78748,1995,1.98,2019-07-17,7,2019,313358.589371981
2409,29497789,319500.0,2.0,1431.0,3,4.0,1,13,1,-97.8117599487305,1,1.43333333333333,30.1948852539063,7840.0,1,3,78745,1980,1.98,2019-12-20,12,2019,341094.994301994
2410,29506288,359500.0,3.0,2073.0,3,3.33333333333333,2,14,1,-97.8108520507812,1,1.43333333333333,30.1839122772217,8276.0,24,1,78748,1995,1.98,2019-08-23,8,2019,313358.589371981
2411,29500785,418350.0,2.0,1590.0,3,3.33333333333333,1,13,1,-97.7859344482422,1,0.9,30.1899433135986,9278.0,17,1,78745,1979,1.98,2019-06-28,6,2019,341094.994301994
2412,29506276,349900.0,3.0,2194.0,3,3.33333333333333,2,14,1,-97.8098373413086,1,1.43333333333333,30.1835613250732,6098.0,22,1,78748,1994,1.98,2019-04-18,4,2019,313358.589371981
2413,29501270,379000.0,2.0,1478.0,3,3.33333333333333,2,13,1,-97.7884521484375,1,0.933333333333333,30.1860885620117,7840.0,16,3,78745,1978,1.98,2019-06-14,6,2019,341094.994301994
2414,29497260,510000.0,2.0,1940.0,4,3.33333333333333,1,14,1,-97.7985534667969,1,1.7,30.1955032348633,47916.0,48,2,78745,1958,1.98,2019-08-01,8,2019,341094.994301994
2415,29500759,414900.0,2.0,1885.0,3,4.0,1,14,1,-97.7861251831055,1,0.833333333333333,30.1920852661133,12196.8,24,2,78745,1978,1.98,2019-04-23,4,2019,341094.994301994
2416,29501257,385000.0,2.0,1499.0,3,3.33333333333333,1,13,1,-97.7880020141602,1,0.9,30.1867637634277,7361.0,34,1,78745,1974,1.98,2019-08-28,8,2019,341094.994301994
2417,29497755,355000.0,2.0,1774.0,4,4.0,1,13,1,-97.8156967163086,1,1.5,30.1947536468506,6534.0,24,1,78745,1978,1.98,2019-05-23,5,2019,341094.994301994
2418,29501251,299900.0,2.0,941.0,3,3.33333333333333,1,13,1,-97.7880477905273,1,0.9,30.1877822875977,7143.0,23,1,78745,1974,1.98,2019-01-08,1,2019,341094.994301994
2419,29497250,369000.0,2.0,2130.0,4,3.33333333333333,2,13,1,-97.7902984619141,1,0.766666666666667,30.1960601806641,6534.0,29,1,78745,1972,1.98,2019-06-25,6,2019,341094.994301994
2420,29502747,260000.0,2.0,1247.0,3,3.33333333333333,1,14,1,-97.7964477539062,1,1.4,30.1852798461914,6751.0,1,1,78748,1995,1.98,2019-06-21,6,2019,313358.589371981
2421,29503745,284900.0,2.0,1328.0,3,3.33333333333333,1,14,1,-97.8050231933594,1,1.36666666666667,30.1835346221924,6272.0,27,1,78748,1995,1.98,2019-04-30,4,2019,313358.589371981
2422,29503729,280000.0,2.0,1713.0,3,3.33333333333333,1,14,1,-97.8046417236328,1,1.43333333333333,30.1841564178467,6141.0,26,2,78748,1995,1.98,2019-06-04,6,2019,313358.589371981
2423,29497228,339900.0,2.0,1105.0,3,3.33333333333333,1,13,1,-97.7901992797852,1,0.8,30.1956272125244,6556.0,32,3,78745,1973,1.98,2019-08-23,8,2019,341094.994301994
2424,29506220,184500.0,3.0,1850.0,4,3.33333333333333,2,14,1,-97.8115921020508,1,1.1,30.1812191009521,9060.0,30,9,78748,1982,1.98,2019-06-07,6,2019,313358.589371981
2425,70343218,274995.0,2.0,1324.0,3,3.33333333333333,1,14,1,-97.8142929077148,1,1.43333333333333,30.1829643249512,7108.0,39,1,78748,2005,1.98,2019-03-15,3,2019,313358.589371981
2426,29503706,199999.0,2.0,1210.0,3,3.33333333333333,1,14,1,-97.7988967895508,1,1.4,30.1836223602295,5183.0,25,4,78748,1994,1.98,2019-03-15,3,2019,313358.589371981
2427,29506198,325000.0,2.0,1328.0,3,3.33333333333333,1,14,1,-97.8111267089844,1,1.13333333333333,30.1821384429932,8537.0,25,1,78748,1995,1.98,2019-05-02,5,2019,313358.589371981
2428,58316695,279000.0,2.0,1543.0,3,3.33333333333333,1,14,1,-97.8156814575195,1,1.33333333333333,30.184549331665,7405.0,22,1,78748,2001,1.98,2019-06-03,6,2019,313358.589371981
2429,29503683,212500.0,2.0,1247.0,3,3.33333333333333,1,14,1,-97.7992095947266,1,1.36666666666667,30.1836948394775,5140.0,28,10,78748,1995,1.98,2019-04-19,4,2019,313358.589371981
2430,29503666,158000.0,3.0,1436.0,3,3.33333333333333,2,14,1,-97.7998428344727,1,1.4,30.1831340789795,6098.0,16,5,78748,1995,1.98,2019-12-12,12,2019,313358.589371981
2431,145656157,339000.0,3.0,1734.0,3,3.33333333333333,2,13,1,-97.7932510375977,1,0.9,30.189624786377,6534.0,1,5,78745,2015,1.98,2019-11-04,11,2019,341094.994301994
2432,58316146,315000.0,2.0,1354.0,3,3.33333333333333,1,14,1,-97.7993774414062,1,1.33333333333333,30.1809577941894,10280.0,51,1,78748,1981,1.98,2019-07-26,7,2019,313358.589371981
2433,58316140,225000.0,2.0,1264.0,3,3.33333333333333,1,14,1,-97.7988128662109,1,1.36666666666667,30.1818408966064,11761.2,23,1,78748,1981,1.98,2019-11-04,11,2019,313358.589371981
2434,29503633,280000.0,2.0,970.0,2,3.33333333333333,1,14,1,-97.8021850585938,1,1.4,30.1827812194824,11761.2,27,1,78748,1983,1.98,2019-05-22,5,2019,313358.589371981
2435,29500627,299900.0,2.0,1553.0,3,3.33333333333333,2,13,1,-97.7867889404297,1,0.833333333333333,30.1919403076172,6577.0,26,4,78745,1976,1.98,2019-07-26,7,2019,341094.994301994
2436,58316682,258000.0,2.0,1680.0,3,3.33333333333333,1,14,1,-97.8142395019531,1,1.26666666666667,30.1841773986816,6011.0,35,4,78748,2000,1.98,2019-05-24,5,2019,313358.589371981
2437,80089084,409900.0,3.0,2741.0,4,3.33333333333333,2,14,1,-97.7998504638672,1,1.46666666666667,30.1875305175781,9104.0,19,5,78745,2008,1.98,2019-11-12,11,2019,341094.994301994
2438,29503567,259000.0,2.0,1095.0,3,3.33333333333333,1,13,1,-97.790771484375,1,0.933333333333333,30.1846427917481,6534.0,18,2,78745,1980,1.98,2019-03-29,3,2019,341094.994301994
2439,29503555,285000.0,2.0,1414.0,3,3.33333333333333,1,13,1,-97.7876815795898,1,1.06666666666667,30.1816482543945,7840.0,22,3,78748,1976,1.98,2019-05-01,5,2019,313358.589371981
2440,58316013,324000.0,2.0,1518.0,3,3.33333333333333,2,13,1,-97.7948684692383,1,1.03333333333333,30.1822624206543,6011.0,26,4,78748,1979,1.98,2019-10-04,10,2019,313358.589371981
2441,29503510,289900.0,3.0,1551.0,3,3.33333333333333,2,13,1,-97.7893600463867,1,1.03333333333333,30.1826171875,9496.0,28,1,78748,1976,1.98,2019-03-29,3,2019,313358.589371981
2442,29506503,325000.0,2.0,1841.0,3,3.33333333333333,2,14,1,-97.8149871826172,1,1.1,30.181037902832,7230.0,29,2,78748,1986,1.98,2019-07-31,7,2019,313358.589371981
2443,29489982,139900.0,2.0,1697.0,4,4.0,2,14,1,-97.792350769043,1,0.533333333333333,30.2054691314697,6416.0,29,9,78745,1976,1.98,2019-11-25,11,2019,341094.994301994
2444,121657465,425000.0,3.0,2101.0,3,4.0,2,13,1,-97.8137512207031,1,0.966666666666667,30.2080974578857,5227.0,25,2,78745,2013,1.98,2019-03-22,3,2019,341094.994301994
2445,29492963,355000.0,2.0,1163.0,3,4.0,1,14,1,-97.7936935424805,1,0.566666666666667,30.204381942749,6882.0,23,5,78745,1974,1.98,2019-08-27,8,2019,341094.994301994
2446,29489953,350000.0,2.0,1309.0,3,4.0,1,14,1,-97.7920532226562,1,0.533333333333333,30.2065353393555,6490.0,17,6,78745,1979,1.98,2019-02-14,2,2019,341094.994301994
2447,29497449,350000.0,2.0,1296.0,4,3.33333333333333,1,13,1,-97.7972564697266,1,0.966666666666667,30.1987152099609,6098.0,1,1,78745,1973,1.98,2019-12-13,12,2019,341094.994301994
2448,29493448,299900.0,2.0,1148.0,4,4.0,1,14,1,-97.799072265625,1,0.733333333333333,30.205078125,8755.0,29,7,78745,1975,1.98,2019-03-06,3,2019,341094.994301994
2449,29497945,437000.0,2.0,1779.0,3,4.0,1,13,1,-97.8109130859375,1,1.26666666666667,30.1989364624023,7623.0,22,2,78745,1981,1.98,2019-12-20,12,2019,341094.994301994
2450,29489898,139900.0,2.0,1205.0,3,4.0,1,14,1,-97.7902755737305,1,0.566666666666667,30.2084579467773,9626.0,72,7,78745,1963,1.98,2019-09-17,9,2019,341094.994301994
2451,58315390,400000.0,0.0,2268.0,6,4.0,1,13,1,-97.8054046630859,1,1.36666666666667,30.1970863342285,7492.0,16,1,78745,2002,1.98,2019-08-28,8,2019,341094.994301994
2452,29497882,330000.0,2.0,1417.0,4,4.0,1,13,1,-97.8115234375,1,1.33333333333333,30.1974296569824,8102.0,24,3,78745,1980,1.98,2019-04-02,4,2019,341094.994301994
2453,29497870,330000.0,3.0,2004.0,3,4.0,2,13,1,-97.8138275146484,1,1.33333333333333,30.1980037689209,9378.0,1,4,78745,1980,1.98,2019-10-31,10,2019,341094.994301994
2454,29497907,339900.0,3.0,1910.0,3,4.0,2,13,1,-97.8118515014648,1,1.33333333333333,30.1979007720947,9626.0,7,1,78745,1981,1.98,2019-03-13,3,2019,341094.994301994
2455,29493370,389000.0,3.0,1548.0,3,4.0,2,13,1,-97.8015747070312,1,1.03333333333333,30.2060585021973,13939.2,28,8,78745,1972,1.98,2019-04-17,4,2019,341094.994301994
2456,29497369,314999.0,2.0,1249.0,3,3.33333333333333,1,13,1,-97.7958450317383,1,0.9,30.1963367462158,7710.0,25,3,78745,1975,1.98,2019-09-13,9,2019,341094.994301994
2457,29492860,280000.0,2.0,1630.0,4,4.0,1,14,1,-97.7910308837891,1,0.533333333333333,30.2025394439697,7405.0,1,5,78745,1974,1.98,2019-12-09,12,2019,341094.994301994
2458,29489856,399900.0,2.0,1623.0,3,4.0,1,14,1,-97.7937622070312,1,0.566666666666667,30.2087993621826,7274.0,28,2,78745,1979,1.98,2019-02-02,2,2019,341094.994301994
2459,29497351,335000.0,2.0,1334.0,3,3.33333333333333,1,13,1,-97.7964630126953,1,0.9,30.1964130401611,7230.0,27,4,78745,1977,1.98,2019-12-31,12,2019,341094.994301994
2460,29489848,439000.0,2.0,1777.0,3,4.0,1,14,1,-97.7925567626953,1,0.566666666666667,30.2087326049805,9757.0,27,2,78745,1961,1.98,2019-02-06,2,2019,341094.994301994
2461,29497844,314900.0,3.0,2241.0,3,4.0,2,13,1,-97.8098373413086,1,1.33333333333333,30.1970748901367,8276.0,40,5,78745,1980,1.98,2019-06-13,6,2019,341094.994301994
2462,29497839,239378.0,2.0,2042.0,3,4.0,2,13,1,-97.8129501342773,1,1.26666666666667,30.1995124816894,10018.0,5,2,78745,1981,1.98,2019-09-13,9,2019,341094.994301994
2463,29494835,99900.0,1.0,828.0,3,4.0,1,13,1,-97.8039016723633,1,1.16666666666667,30.2017211914063,6621.0,25,6,78745,1971,1.98,2019-07-04,7,2019,341094.994301994
2464,29488302,635000.0,2.0,2000.0,3,4.0,1,13,1,-97.7998886108398,1,1.03333333333333,30.2073650360107,35283.6,39,1,78745,1954,1.98,2019-04-12,4,2019,341094.994301994
2465,29489797,178900.0,2.0,1732.0,4,4.0,2,14,1,-97.786491394043,1,0.6,30.2039623260498,16552.8,1,7,78745,1970,1.98,2019-02-15,2,2019,341094.994301994
2466,29493294,330000.0,2.0,1272.0,3,4.0,1,14,1,-97.7965393066406,1,0.666666666666667,30.2024726867676,7405.0,1,1,78745,1978,1.98,2019-07-09,7,2019,341094.994301994
2467,29493293,299000.0,2.0,1184.0,3,4.0,1,14,1,-97.7966690063477,1,0.7,30.2025985717773,7405.0,1,1,78745,1978,1.98,2019-11-13,11,2019,341094.994301994
2468,29488276,369000.0,2.0,1620.0,3,4.0,1,13,1,-97.8000411987305,1,1.0,30.208610534668,7840.0,27,6,78745,1967,1.98,2019-04-12,4,2019,341094.994301994
2469,29493256,370000.0,3.0,1536.0,4,4.0,2,14,1,-97.7972106933594,1,0.7,30.2023410797119,7143.0,53,2,78745,1978,1.98,2019-09-19,9,2019,341094.994301994
2470,29493210,375000.0,2.0,1147.0,3,4.0,1,14,1,-97.7985458374023,1,0.733333333333333,30.2033786773682,9147.0,69,1,78745,1978,1.98,2019-05-10,5,2019,341094.994301994
2471,29488208,355000.0,2.0,1535.0,3,4.0,1,14,1,-97.7913665771484,1,0.5,30.2058792114258,7197.0,1,2,78745,1975,1.98,2019-02-20,2,2019,341094.994301994
2472,29493200,215000.0,2.0,1014.0,3,4.0,1,14,1,-97.7974014282227,1,0.666666666666667,30.2045574188232,6534.0,1,2,78745,1979,1.98,2019-01-01,1,2019,341094.994301994
2473,29493679,325000.0,2.0,1224.0,3,4.0,1,13,1,-97.8124084472656,1,1.13333333333333,30.2017421722412,7187.0,47,5,78745,1971,1.98,2019-10-31,10,2019,341094.994301994
2474,29488178,539000.0,8.0,3870.0,8,4.0,2,14,1,-97.7860412597656,1,0.633333333333333,30.2069683074951,8677.0,20,2,78745,1982,1.98,2019-12-20,12,2019,341094.994301994
2475,29493167,345000.0,2.0,1428.0,4,4.0,1,14,1,-97.797966003418,1,0.666666666666667,30.2052059173584,6577.0,36,8,78745,1976,1.98,2019-01-20,1,2019,341094.994301994
2476,29497656,322500.0,2.0,1161.0,3,3.33333333333333,1,13,1,-97.7988891601562,1,1.0,30.1982345581055,6534.0,10,3,78745,1974,1.98,2019-10-02,10,2019,341094.994301994
2477,29497652,299000.0,2.0,1267.0,3,3.33333333333333,1,13,1,-97.7992630004883,1,1.03333333333333,30.1976585388184,6316.0,24,3,78745,1974,1.98,2019-11-26,11,2019,341094.994301994
2478,29490147,400000.0,0.0,2331.0,5,4.0,1,13,1,-97.8048858642578,1,0.966666666666666,30.205379486084,9539.0,16,1,78745,1997,1.98,2019-09-30,9,2019,341094.994301994
2479,29490141,129000.0,2.0,1170.0,3,4.0,1,13,1,-97.8043823242188,1,1.06666666666667,30.2047672271729,8276.0,1,8,78745,1970,1.98,2019-04-03,4,2019,341094.994301994
2480,144379635,175000.0,1.0,810.0,3,4.0,1,13,1,-97.8033752441406,1,1.2,30.2008228302002,6359.0,7,1,78745,1970,1.98,2019-11-15,11,2019,341094.994301994
2481,29493632,395000.0,2.0,1306.0,3,4.0,1,13,1,-97.8131942749023,1,1.13333333333333,30.2023315429688,9191.0,28,1,78745,1971,1.98,2019-02-20,2,2019,341094.994301994
2482,29488626,325000.0,2.0,1182.0,3,4.0,1,13,1,-97.8095092773438,1,0.933333333333334,30.20680809021,8494.0,25,1,78745,1974,1.98,2019-04-02,4,2019,341094.994301994
2483,29493621,264900.0,2.0,1311.0,3,4.0,1,13,1,-97.8128814697266,1,1.1,30.203763961792,8712.0,29,3,78745,1970,1.98,2019-09-13,9,2019,341094.994301994
2484,29494617,355000.0,2.0,1199.0,3,4.0,1,14,1,-97.7876358032227,1,0.633333333333333,30.2003059387207,6739.0,24,1,78745,1969,1.98,2019-05-09,5,2019,341094.994301994
2485,29488611,374999.0,2.0,1200.0,3,4.0,1,13,1,-97.810791015625,1,0.966666666666667,30.2065505981445,7710.0,25,5,78745,1974,1.98,2019-03-25,3,2019,341094.994301994
2486,29494602,230000.0,1.0,950.0,3,4.0,1,14,1,-97.7895126342773,1,0.566666666666667,30.2006168365479,7187.0,19,1,78745,1970,1.98,2019-08-21,8,2019,341094.994301994
2487,29490102,364000.0,2.0,1260.0,3,4.0,1,14,1,-97.794921875,1,0.6,30.2074451446533,6011.0,22,2,78745,1979,1.98,2019-07-11,7,2019,341094.994301994
2488,29488602,250000.0,2.0,980.0,3,4.0,1,13,1,-97.8095169067383,1,0.933333333333334,30.207555770874,6141.0,16,1,78745,1973,1.98,2019-01-01,1,2019,341094.994301994
2489,29497590,289900.0,2.0,1824.0,4,3.33333333333333,1,13,1,-97.7997512817383,1,1.03333333333333,30.1977939605713,6534.0,1,6,78745,1974,1.98,2019-05-03,5,2019,341094.994301994
2490,29493090,158950.0,2.0,1218.0,3,4.0,1,14,1,-97.7909469604492,1,0.566666666666667,30.2011947631836,7840.0,1,5,78745,1971,1.98,2019-10-18,10,2019,341094.994301994
2491,29493089,325000.0,2.0,1420.0,4,4.0,1,14,1,-97.790771484375,1,0.566666666666667,30.2011051177979,7840.0,1,1,78745,1971,1.98,2019-05-07,5,2019,341094.994301994
2492,29494581,280000.0,2.0,1293.0,3,4.0,1,14,1,-97.7864379882812,1,0.6,30.2023239135742,6969.0,1,5,78745,1972,1.98,2019-10-02,10,2019,341094.994301994
2493,29494575,289900.0,1.0,1500.0,3,4.0,1,14,1,-97.7869873046875,1,0.6,30.2014064788818,8973.0,30,1,78745,1972,1.98,2019-08-02,8,2019,341094.994301994
2494,29493059,265000.0,2.0,973.0,3,4.0,1,14,1,-97.7939147949219,1,0.6,30.2026443481445,6751.0,21,3,78745,1974,1.98,2019-02-25,2,2019,341094.994301994
2495,29493556,176258.0,2.0,1657.0,3,4.0,1,13,1,-97.8143310546875,1,1.13333333333333,30.2029132843018,8682.0,32,5,78745,1971,1.98,2019-11-05,11,2019,341094.994301994
2496,29497534,380000.0,2.0,1279.0,3,3.33333333333333,1,13,1,-97.7970428466797,1,0.9,30.1965751647949,7535.0,22,2,78745,1976,1.98,2019-05-24,5,2019,341094.994301994
2497,29493530,275000.0,2.0,1268.0,3,4.0,1,13,1,-97.8142166137695,1,1.13333333333333,30.2036838531494,7274.0,15,1,78745,1975,1.98,2019-04-26,4,2019,341094.994301994
2498,29488530,339000.0,2.0,1364.0,3,4.0,1,13,1,-97.8107376098633,1,0.9,30.2086048126221,6882.0,20,5,78745,1973,1.98,2019-01-24,1,2019,341094.994301994
2499,29497527,250000.0,2.0,1088.0,3,3.33333333333333,1,13,1,-97.7971343994141,1,0.933333333333334,30.1971263885498,7405.0,1,1,78745,1975,1.98,2019-05-21,5,2019,341094.994301994
2500,29490019,265000.0,2.0,1105.0,3,4.0,2,14,1,-97.7940139770508,1,0.566666666666667,30.2049045562744,6969.0,15,2,78745,1976,1.98,2019-04-08,4,2019,341094.994301994
2501,29497510,310000.0,2.0,1199.0,3,3.33333333333333,1,13,1,-97.7971649169922,1,0.9,30.1981735229492,7013.0,50,4,78745,1974,1.98,2019-11-27,11,2019,341094.994301994
2502,29493506,330000.0,2.0,1469.0,3,4.0,1,13,1,-97.8151397705078,1,1.1,30.2037200927734,8799.0,20,2,78745,1975,1.98,2019-04-16,4,2019,341094.994301994
2503,29512939,299900.0,3.0,1498.0,3,3.33333333333333,2,14,1,-97.8155517578125,1,0.866666666666667,30.1620121002197,6577.0,32,3,78748,1986,1.98,2019-08-12,8,2019,313358.589371981
2504,83126437,345000.0,3.0,2551.0,4,3.33333333333333,2,14,1,-97.7998275756836,1,0.966666666666667,30.1640396118164,5706.0,25,2,78748,2008,1.98,2019-11-04,11,2019,313358.589371981
2505,2086221434,374090.0,3.0,2219.0,3,3.33333333333333,2,14,1,-97.8007125854492,1,0.933333333333333,30.1661434173584,6011.0,34,1,78748,2019,1.98,2019-09-27,9,2019,313358.589371981
2506,83126434,350000.0,3.0,2282.0,3,3.33333333333333,2,14,1,-97.80029296875,1,0.933333333333333,30.1635627746582,5706.0,31,5,78748,2012,1.98,2019-09-19,9,2019,313358.589371981
2507,29505926,279900.0,2.0,1341.0,3,3.33333333333333,1,14,1,-97.8028793334961,1,1.3,30.1787643432617,6577.0,26,1,78748,1984,1.98,2019-02-20,2,2019,313358.589371981
2508,70357424,424980.0,3.0,3220.0,4,3.33333333333333,2,14,1,-97.8047332763672,1,0.966666666666667,30.1596584320068,12632.4,1,1,78748,2007,1.98,2019-09-24,9,2019,313358.589371981
2509,29509421,240000.0,2.0,1265.0,3,3.33333333333333,2,14,1,-97.8054656982422,1,1.3,30.1751289367676,5140.0,23,4,78748,1986,1.98,2019-03-28,3,2019,313358.589371981
2510,29512919,265000.0,3.0,1527.0,3,3.33333333333333,2,14,1,-97.8154296875,1,0.833333333333333,30.1627540588379,6969.0,17,3,78748,1987,1.98,2019-08-19,8,2019,313358.589371981
2511,29505918,235000.0,2.0,934.0,2,3.33333333333333,1,14,1,-97.8022766113281,1,1.3,30.1776504516602,5662.0,1,1,78748,1983,1.98,2019-02-12,2,2019,313358.589371981
2512,29510915,268000.0,2.0,1202.0,3,3.33333333333333,1,13,1,-97.7941207885742,1,1.5,30.1734771728516,5096.0,23,5,78748,1997,1.98,2019-05-29,5,2019,313358.589371981
2513,58316907,245000.0,2.0,1268.0,3,3.33333333333333,1,13,1,-97.7927322387695,1,1.8,30.1686859130859,5227.0,23,1,78748,1995,1.98,2019-06-26,6,2019,313358.589371981
2514,2085766406,359990.0,3.0,2413.0,4,3.33333333333333,2,14,1,-97.8009872436523,1,0.933333333333333,30.1679992675781,7405.0,3,1,78748,2019,1.98,2019-08-08,8,2019,313358.589371981
2515,29512902,289000.0,3.0,1819.0,4,3.33333333333333,2,14,1,-97.8146057128906,1,0.833333333333333,30.1626091003418,6403.0,30,6,78748,1987,1.98,2019-03-29,3,2019,313358.589371981
2516,29510901,262000.0,3.0,1436.0,4,3.33333333333333,2,13,1,-97.7936096191406,1,1.5,30.1739673614502,7840.0,1,3,78748,1997,1.98,2019-07-30,7,2019,313358.589371981
2517,251031385,350000.0,3.0,1779.0,3,3.33333333333333,2,13,1,-97.7886123657227,1,1.16666666666667,30.1782875061035,6969.0,1,3,78748,2017,1.98,2019-07-31,7,2019,313358.589371981
2518,64824483,325000.0,3.0,1909.0,3,5.66666666666667,2,17,1,-97.8399963378906,1,1.83333333333333,30.1513690948486,5662.0,30,2,78748,2004,1.98,2019-12-18,12,2019,313358.589371981
2519,29513873,225000.0,1.0,871.0,3,3.33333333333333,1,14,1,-97.8134536743164,1,0.966666666666667,30.1565685272217,4486.0,11,1,78748,1987,1.98,2019-06-11,6,2019,313358.589371981
2520,125806871,409000.0,4.0,2590.0,4,3.33333333333333,2,14,1,-97.7960052490234,1,1.03333333333333,30.1678009033203,7666.0,21,8,78748,2015,1.98,2019-11-15,11,2019,313358.589371981
2521,119632870,325530.0,3.0,2420.0,4,3.33333333333333,2,14,1,-97.7951126098633,1,1.0,30.167272567749,6141.0,32,7,78748,2014,1.98,2019-07-09,7,2019,313358.589371981
